YEAR,QUARTER,ID,INDUSTRY,PCE.csv1,PCE.csv2,PCE.csv3,PCE.csv4,PCE.csv5,PCE.csv6,PCE.csvGA,PCE.csvGB,
1969,1,472,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,550,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,551,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,431,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,552,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,553,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,433,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,510,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,554,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,555,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,512,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,556,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,557,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,558,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,559,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,516,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,439,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,518,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,519,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,99,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,483,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,560,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,484,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,561,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,563,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,520,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,564,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,521,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,523,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,446,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,568,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,524,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,448,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,526,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,527,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,528,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,407,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,20,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,65,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,570,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,571,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,572,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,497,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,574,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,531,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,498,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,575,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,411,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,532,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,576,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,456,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,533,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,577,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,578,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,535,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,579,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,536,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,538,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1969,1,580,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
